"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
"CAMTA2",7.02621278756804,0.124853755242258,0.177963032546195,0.343043329925345,0.600421276264715,"CAMTA2"
"CAND1",9.0330014366977,0.404944776307173,0.193094314834608,0.00746272020673473,0.0438574501781817,"CAND1"
"CAND2",7.29006234693706,-0.195362809194196,0.198407073193319,0.176870440498808,0.408294864571653,"CAND2"
"CANT1",8.0990143163827,0.279854106081284,0.185765899754718,0.0445100295407549,0.165920201971033,"CANT1"
"CANX",78.3880678388832,0.269732688068523,0.0748595146431409,0.000173845201197683,0.00191854954058601,"CANX"
"CAP1",25.1286720311985,-0.0670458560957051,0.13817744118048,0.560709580332269,0.778061842448376,"CAP1"
"CAP2",106.646463256082,-0.0439865645405159,0.0643152727599823,0.48024920678202,0.7219518784233,"CAP2"
"CAPG",0.699998825469039,-0.0545741709412598,0.250752199420136,0.523425521635457,0.751976694563226,"CAPG"
"CAPN1",9.66224837230969,0.0517885103879237,0.156580155382669,0.671841513984603,0.845255252320398,"CAPN1"
"CAPN1-AS1",3.6164827114437,0.155568811087479,0.218565561077459,0.262402479265608,0.517149000568748,"CAPN1-AS1"
"CAPN10",3.32961564791234,-0.365020737243791,0.364635800347594,0.0589072782149853,0.201279866165869,"CAPN10"
"CAPN10-DT",0.473865778371267,0.143978126672799,0.302904909342548,0.0936122977585418,NA,"CAPN10-DT"
"CAPN12",1.06536609652308,-0.0334486564850464,0.23818424642811,0.73372395498389,0.87797042777747,"CAPN12"
"CAPN14",0.176793777171602,0.027093876729155,0.258307910267501,0.615679443574717,NA,"CAPN14"
"CAPN15",1.82081468055032,-0.0258878302790611,0.22397808409747,0.822309194711752,0.92353793774938,"CAPN15"
"CAPN2",23.8458116119042,0.0558317341088271,0.114303900733041,0.564176103136978,0.78038047584495,"CAPN2"
"CAPN3",0.502585373326582,-0.0713192428636548,0.261850364588757,0.451764283857711,0.698787997917093,"CAPN3"
"CAPN5",0.870307615031975,-0.0815342094134752,0.255144495643895,0.401361256023189,0.655469497947604,"CAPN5"
"CAPN7",7.08478207409783,0.591787101661077,0.202663365755066,0.000362770738170247,0.00361363314087084,"CAPN7"
"CAPN9",0.0437644902836631,-0.00643533261318308,0.259744060554237,0.936071342889451,NA,"CAPN9"
"CAPNS1",29.7273221340845,-0.0458550001664638,0.107644558094704,0.636001177523791,0.824050547314811,"CAPNS1"
"CAPRIN1",14.5818736301045,0.196596792791398,0.138937554710902,0.0933933785318487,0.273140236812591,"CAPRIN1"
"CAPRIN2",5.49893158197223,0.131512842505424,0.198690683219134,0.331478685987181,0.588899168856288,"CAPRIN2"
"CAPS",5.64107743602407,0.800173925542084,0.221646726481116,1.99313501293132e-05,0.000281432453397182,"CAPS"
"CAPS2",0.937282317397254,0.0422780177998223,0.242703960137925,0.657281786288093,0.836208125522348,"CAPS2"
"CAPZA1",179.298684949138,0.0389957411425815,0.0533469208167035,0.476872121825777,0.719805214531072,"CAPZA1"
"CAPZA2",114.129775919918,-0.315173744992735,0.0646681587737358,3.98518427076857e-07,7.70162877274031e-06,"CAPZA2"
"CAPZB",96.8571570774201,-0.0990178518942225,0.0631512417121149,0.0958784388810233,0.277361839402657,"CAPZB"
"CARD10",0.0465521156848226,-0.00598878634107521,0.25975783456439,0.939548303922504,NA,"CARD10"
"CARD14",0.132282739299585,0.0368982957109911,0.260858511613003,0.603496038976209,NA,"CARD14"
"CARD17P",0.0368856326402342,-0.00390293175824428,0.259758232767571,0.937130361327102,NA,"CARD17P"
"CARD18",0.0392916116389441,0.0103314857315002,0.259274012383476,0.870808651595826,NA,"CARD18"
"CARD19",10.906295357439,0.197506110211348,0.159010186898583,0.124639486726244,0.328602133801943,"CARD19"
"CARD6",0.0603835512931809,-0.0103382588892294,0.259794229628286,0.960163348570974,NA,"CARD6"
"CARD8",5.9537728444994,-0.155841666026497,0.201116675454991,0.26986958191037,0.525658648399809,"CARD8"
"CARD8-AS1",0.828173211435774,-0.038009330499291,0.245613870733869,0.672017537176342,0.845292782451017,"CARD8-AS1"
"CARD9",0.0193587094115328,-0.0018655185261055,0.259772645559223,0.938807017330188,NA,"CARD9"
"CARF",2.85762999696857,-0.0787335353290298,0.223802787387371,0.535425831079849,0.760796592670944,"CARF"
"CARHSP1",46.5589808254385,0.0928574226314449,0.0938615598204107,0.286205992565197,0.542282769949208,"CARHSP1"
"CARHSP1-DT",0.0430031772869475,-0.00578565410719775,0.259716724838527,0.928282836510685,NA,"CARHSP1-DT"
"CARM1",17.1352511834134,0.0941642062429122,0.140121142766149,0.42858520386832,0.679524946423104,"CARM1"
"CARMIL1",17.5750536518673,0.400841058589481,0.134248788271432,0.000821053013757237,0.00714361546755173,"CARMIL1"
"CARMIL2",0.0287782682763069,-0.0043833780658039,0.259764295263627,0.941647758281743,NA,"CARMIL2"
"CARMIL3",0.0268551021107745,-0.00402117851875555,0.259789623052956,0.94663595393432,NA,"CARMIL3"
"CARMN",8.26068127835967,-0.455821307785926,0.233820138399805,0.0107303537091216,0.0581520982659346,"CARMN"
"CARNMT1",13.5902923971367,-0.0207907693954757,0.138801409552374,0.880755318919541,0.947169723805042,"CARNMT1"
"CARNMT1-AS1",0.0215101870825934,0.0113167065202281,0.259518073156895,0.89115890595522,NA,"CARNMT1-AS1"
"CARNS1",0.456154195804113,-0.0716066663485981,0.261662093320785,0.415383148352903,NA,"CARNS1"
"CARS1",6.20417489090872,0.53466273903907,0.218217787318504,0.00163464786179302,0.012709047782556,"CARS1"
"CARS1-AS1",0.0127631760187094,-0.000225425885334593,0.259835901564379,0.945186282536048,NA,"CARS1-AS1"
"CARS2",3.77622690775482,-0.00975569714398401,0.197880143677324,0.935492379107274,0.972602592787134,"CARS2"
"CASC15",0.275125045345846,-0.0259317492840433,0.256449911904236,0.995788962430003,NA,"CASC15"
"CASC19",0.080720192683676,0.00715265393201106,0.258682998901724,0.849368608958561,NA,"CASC19"
"CASC2",0.946095488970599,-0.0467371745035073,0.242840907401459,0.635950892276214,0.824050547314811,"CASC2"
"CASC20",0.0129460041048989,-0.00198306248791182,0.25980777498932,0.953460173692502,NA,"CASC20"
"CASC3",7.0535814369205,0.356513796199824,0.209352739426257,0.0215004014318188,0.0978528504440333,"CASC3"
"CASC8",0.0340542434133927,-0.00343158492426628,0.259726541290236,0.926438670541274,NA,"CASC8"
"CASC9",0.77787615707081,0.10293357277158,0.265787492844406,0.281596805548396,0.538332990518823,"CASC9"
"CASD1",3.82155522147599,0.799949297816078,0.27789659394247,0.000258124774435323,0.00269499401424963,"CASD1"
"CASK",5.97707195030552,0.0178829714647677,0.178924821555132,0.890350650927069,0.951854140246061,"CASK"
"CASK-AS1",0.0598438752323689,-0.00885682044927746,0.259701368097885,0.930117582877433,NA,"CASK-AS1"
"CASKIN1",1.16829030187482,0.0682858132982725,0.241436912229637,0.524541000080374,0.752823445358337,"CASKIN1"
"CASKIN2",2.11675150305389,-0.0251565925368761,0.221315829978574,0.827655229774005,0.926274283225001,"CASKIN2"
"CASP1",0.0145330085964839,-0.00250802775961434,0.259797485081938,0.952165996289352,NA,"CASP1"
"CASP10",0.446023044068806,-0.0365522907277414,0.253712806814726,0.75757869544148,NA,"CASP10"
"CASP16P",0.153663603571533,-0.0315296958310539,0.261336903802243,0.895425713614673,NA,"CASP16P"
"CASP2",15.575051561379,0.0193419994380818,0.131871999658425,0.862303012006062,0.940904960455184,"CASP2"
"CASP3",23.1275700220078,-0.161494857694335,0.12246904757871,0.138472362832051,0.351495086882718,"CASP3"
"CASP4",0.212569412440523,-0.0460514031908395,0.263083917986088,0.832916772496361,NA,"CASP4"
"CASP6",13.6866145319922,0.0572041667668672,0.143066820092343,0.631159057670299,0.820565475307433,"CASP6"
"CASP7",3.0206432038561,0.298013310126548,0.302158535087984,0.0652010213466328,0.215526550068835,"CASP7"
"CASP8",0.438843587137986,-0.0131226736143751,0.249741970039563,0.93663799971251,NA,"CASP8"
"CASP8AP2",7.61517341377639,0.186025678961985,0.181917755349162,0.165416846074786,0.392726510327049,"CASP8AP2"
"CASP9",5.17352117562264,-0.25021066746036,0.239058919594572,0.117801553324128,0.317576482976568,"CASP9"
"CASQ1",12.4447582955931,-1.80019377436283,0.260648763620883,7.87633733368872e-13,3.32524161057509e-11,"CASQ1"
"CASQ2",2.6112313284822,-0.423209642735222,0.424144421003346,0.0425962458756203,0.160738863035746,"CASQ2"
"CAST",62.1593242568825,0.137979153659507,0.0952708611791679,0.117103672302815,0.316766566596801,"CAST"
"CASTOR1",0.0652051900828318,-0.00952906484146938,0.259728164660091,0.929255362373479,NA,"CASTOR1"
"CASTOR2",61.755805909394,0.808324738064536,0.0772418076490698,1.42092250230871e-26,1.44166338722144e-24,"CASTOR2"
"CASTOR3P",1.49216130200925,0.835072137669541,0.498452592034659,0.00312939641417842,0.0216205031778027,"CASTOR3P"
"CASZ1",26.7107888599443,-0.118679643896725,0.106892492756817,0.235435962374562,0.483932428391373,"CASZ1"
"CAT",25.3396015031518,0.607806721394198,0.10526828825457,9.61698707865797e-10,2.76867996422416e-08,"CAT"
"CATIP",0.0118304980369621,-0.00188126014332481,0.259808742098056,0.954488656969427,NA,"CATIP"
"CATIP-AS1",0.430233496410033,-0.158404718388782,0.320822093428222,0.113992514117892,NA,"CATIP-AS1"
"CATSPER2",0.419140401062266,-0.0408472813238074,0.254648924745125,0.710135782378587,NA,"CATSPER2"
"CATSPER2P1",1.54136972082752,-0.227292208598866,0.338112601344196,0.107808394099852,0.298815562126141,"CATSPER2P1"
"CATSPER3",0.159690394000719,-0.00601241861577083,0.257211033303603,0.860765857757891,NA,"CATSPER3"
"CATSPER4",0.0117422493836853,-0.00138137699438624,0.259797604710602,0.950440920348399,NA,"CATSPER4"
"CATSPERD",0.0407122616863914,-0.0024266012965782,0.259725112967669,0.917244838302871,NA,"CATSPERD"
"CATSPERE",0.0284877365491151,-0.00309350830216268,0.259731332051736,0.928813680914069,NA,"CATSPERE"
"CATSPERG",0.332129981612107,0.0695864582693697,0.26495249891818,0.327760281919778,NA,"CATSPERG"
"CAV1",66.6503071828572,-0.395007601972821,0.0802028017507075,3.10592569232216e-07,6.20248430715955e-06,"CAV1"
"CAV2",56.9556310275856,-0.29521636510083,0.0877912771682742,0.000377811437663391,0.00373293897067359,"CAV2"
"CAV3",0.777984198802849,-0.0566807761212689,0.249151864683687,0.536901594477258,0.761849607541665,"CAV3"
"CAVIN1",64.603889870311,-0.556713662061853,0.0950059562261902,9.37498223313188e-10,2.70519842832642e-08,"CAVIN1"
"CAVIN2",3.91774371378607,-0.0997016335183905,0.209324988458591,0.463209179364823,0.707752572940107,"CAVIN2"
"CAVIN2-AS1",0.0134548179128141,-0.00203032377912068,0.259807481840574,0.95301688741438,NA,"CAVIN2-AS1"
"CAVIN3",26.7459902288502,-0.534814487584537,0.133699927745154,1.33346046769835e-05,0.00019806689662471,"CAVIN3"
"CAVIN4",20.4237238334454,-1.49743498236937,0.195254970536533,2.34016288987103e-15,1.24226115263576e-13,"CAVIN4"
"CBARP",6.16104433411475,0.504920206093105,0.250587952010331,0.0053943431253956,0.033848494194814,"CBARP"
"CBARP-DT",0.134905815466859,0.0422710901001427,0.261251553267071,0.551763904217781,NA,"CBARP-DT"
"CBFA2T2",4.3545924720252,0.0606533926117263,0.196672277410479,0.642026551763836,0.828104987465739,"CBFA2T2"
"CBFA2T3",0.0808709133322525,-0.0115210656707056,0.259721086931701,0.93097026324496,NA,"CBFA2T3"
"CBFB",12.0683322209921,0.126514934735109,0.1503733016047,0.301725900819184,0.559059434198255,"CBFB"
"CBL",1.62326554700217,0.00166921197219438,0.225926535787569,0.991187868323935,0.996899397889076,"CBL"
"CBLB",4.71304885355384,0.529402879573965,0.261818867062232,0.00453537023705451,0.0292159986130294,"CBLB"
"CBLL1",4.80077667876563,0.160059742633616,0.201776178235449,0.240343453360216,0.489202554072947,"CBLL1"
"CBLL1-AS1",8.03338928959202,0.0338850057904904,0.163864753249033,0.789614361817887,0.907973520339168,"CBLL1-AS1"
"CBLN1",0.0926888065916562,-0.0170516036724832,0.259951921889632,0.973241619419402,NA,"CBLN1"
"CBLN2",0.0399351495265275,-0.0044002519472368,0.259711230612828,0.926368508104,NA,"CBLN2"
"CBLN3",0.118370693657981,0.0316559222548294,0.259960825043636,0.635895559709743,NA,"CBLN3"
"CBR1",21.8609144626077,0.409681142034023,0.124331433986444,0.000243634177890017,0.00256713701175402,"CBR1"
"CBR1-AS1",0.138425999963171,0.00454861353907797,0.257884466927102,0.821300478200098,NA,"CBR1-AS1"
"CBR3",0.160650191500101,-0.0323169410378773,0.261388307298198,0.87503742389501,NA,"CBR3"
"CBR3-AS1",0.474456050587201,-0.107692222469612,0.280524502977871,0.241019912152879,NA,"CBR3-AS1"
"CBR4",38.4790085436096,0.249463657224551,0.0955094561516173,0.00533764946546574,0.0335261946705065,"CBR4"
"CBS",0.0252522696980107,0.0106215893687252,0.259399870681199,0.883670835890473,NA,"CBS"
"CBX1",18.7343830617763,0.101277087746394,0.122575603873627,0.344148274116556,0.601789894857095,"CBX1"
"CBX2",2.15531702806653,-0.208905240556884,0.2925244915478,0.157381195239426,0.380844935046591,"CBX2"
"CBX3",92.5680124786861,0.0851351493018288,0.0637966064901284,0.167664464077971,0.396128943204687,"CBX3"
"CBX3P2",0.106526154080408,-0.0184277128709998,0.259910011915375,0.955175639951005,NA,"CBX3P2"
"CBX3P4",0.00941481133686066,-0.00177423481817995,0.259805515006513,0.954681885190932,NA,"CBX3P4"
"CBX3P5",0.0481267564639001,-0.00699782272723459,0.25971971008013,0.930978753053784,NA,"CBX3P5"
"CBX4",4.81888819882609,-0.1650049033768,0.217116017491324,0.252120751056774,0.504041183703366,"CBX4"
"CBX5",62.3341280576441,-0.338416497112887,0.0870330265309118,3.44837312681767e-05,0.000463504084492448,"CBX5"
"CBX6",232.049281235809,0.267900609234247,0.0492971396543772,3.5668892119939e-08,8.21670709461516e-07,"CBX6"
"CBX7",2.20315864216108,0.0204157594722457,0.220794465359956,0.855888093388998,0.937482857646438,"CBX7"
"CBX8",2.09431449944224,0.110666796355723,0.236991669635652,0.387325667150786,0.642614297563502,"CBX8"
"CBY1",24.8870417883765,0.147223061688499,0.109741535042574,0.161228997064361,0.386292518009279,"CBY1"
"CBY3",0.019266817436121,0.0159888298750345,0.259902949269217,0.8886529561679,NA,"CBY3"
"CC2D1A",4.13486906216527,-0.0246275162535293,0.194426975240497,0.865815647901218,0.942151941294513,"CC2D1A"
"CC2D1B",3.92897805026273,0.129404656002216,0.211192741207185,0.341293217065031,0.598607272256399,"CC2D1B"
"CC2D2A",4.94414363505015,-0.152729760099726,0.216399324941211,0.289086265292872,0.544704853025254,"CC2D2A"
"CC2D2B",0.0571766188920344,0.00505009410889712,0.258977858641164,0.876411663571493,NA,"CC2D2B"
"CCAR1",23.4404550839037,0.210165692010532,0.120724836629244,0.0485768425959512,0.176235122915199,"CCAR1"
"CCAR2",5.71155288496881,0.0316197039662128,0.179844824487505,0.804883172673637,0.916121417477006,"CCAR2"
"CCBE1",3.63790564142197,0.0637786416227492,0.201051373449946,0.623141622566079,0.815734459936167,"CCBE1"
"CCDC102A",1.19864577974316,-0.225383839613722,0.354196246499313,0.0848728003486554,0.256679014708277,"CCDC102A"
"CCDC102B",2.34741752254706,0.0593955169054045,0.21723948576229,0.62815846313789,0.818949391164538,"CCDC102B"
"CCDC103",0.0291356012429507,0.0104492295450912,0.259314607717567,0.877463373887794,NA,"CCDC103"
"CCDC106",8.14740722115691,-0.278679241098975,0.204576414146847,0.0700137331595219,0.225915049212605,"CCDC106"
"CCDC107",24.5126357127912,-0.622738322192114,0.137358686458548,9.6713694593682e-07,1.74162852013621e-05,"CCDC107"
"CCDC110",0.390682258035172,0.0183940495962367,0.252053853361981,0.715576762437057,NA,"CCDC110"
"CCDC112",6.46756221876386,0.139055568230398,0.188512081484255,0.290783408332293,0.546256164334465,"CCDC112"
"CCDC113",2.01819669027489,-0.0370670015048742,0.220599317764525,0.759512189482098,0.891023928942712,"CCDC113"
"CCDC115",7.29094801916084,0.15224106746153,0.175448836603171,0.250101193090661,0.502222342864382,"CCDC115"
"CCDC116",0.0541118306959879,-0.00825644805527985,0.259726698821764,0.934840385178771,NA,"CCDC116"
"CCDC117",18.1217162329771,-0.180291173622704,0.139098813613563,0.13477852323985,0.346079018937675,"CCDC117"
"CCDC12",28.3528606030725,0.110982719227614,0.104405081382511,0.245500261112325,0.495530047337423,"CCDC12"
"CCDC120",0.334008045721312,-0.00988913112997143,0.25287083052135,0.910828345503051,NA,"CCDC120"
"CCDC121",1.42328484776977,0.0573473430226661,0.236119177142634,0.597703790346683,0.803758529005317,"CCDC121"
"CCDC122",12.6511113202381,0.301503716385841,0.151440267346184,0.0179974607061887,0.0857349690058915,"CCDC122"
"CCDC124",55.1438605113864,-0.00407856715305,0.0788881277094992,0.950738655202407,0.979323050760602,"CCDC124"
"CCDC125",0.0732976327677209,-0.0117918105127649,0.259811195949225,0.956860937482385,NA,"CCDC125"
"CCDC126",3.41476556072637,0.0371029726578898,0.201962707339907,0.754266039236562,0.888744910428703,"CCDC126"
"CCDC127",8.94526768143579,0.372827139659156,0.184758415941738,0.0104082307545536,0.0567356807292196,"CCDC127"
"CCDC13",0.194817854869627,-0.00702356485414055,0.256727859569132,0.837467771392573,NA,"CCDC13"
"CCDC13-AS1",0.0132222058769055,-0.000187274540596308,0.259835823950963,0.944706975070133,NA,"CCDC13-AS1"
"CCDC134",5.58219210896476,0.0203977210333875,0.176649691460042,0.875481884215223,0.945070723933149,"CCDC134"
"CCDC136",0.17247805592145,-0.0293152918945023,0.260757812097061,0.962074859666512,NA,"CCDC136"
"CCDC137",20.2316493280723,0.145404950135804,0.125474920570555,0.182642616209438,0.416122193866522,"CCDC137"
"CCDC138",1.20662590772149,0.0490494774137842,0.239778759036779,0.630517541637673,0.820460753779512,"CCDC138"
"CCDC14",6.17867977738325,0.0324211182442996,0.176222973179423,0.80175431283995,0.914411296332101,"CCDC14"
"CCDC140",0.0206071298423523,-0.00253286146606385,0.259778235616858,0.943140519407114,NA,"CCDC140"
"CCDC141",7.20246238736717,-0.290327045276929,0.220976922601158,0.0696752299725887,0.225400891819269,"CCDC141"
"CCDC142",2.17505212908956,0.180136530428239,0.260207515038328,0.177139196921188,0.408390734188285,"CCDC142"
"CCDC144CP",0.0656730546209101,0.00628476116001926,0.258763982468656,0.850136516466263,NA,"CCDC144CP"
"CCDC144NL",0.0219900731471349,-0.002830329146001,0.259759442085925,0.937325494898415,NA,"CCDC144NL"
"CCDC144NL-AS1",3.41203162850397,-0.0505021166925139,0.204978349148403,0.697128242984798,0.858724164186171,"CCDC144NL-AS1"
"CCDC146",0.765040559422235,0.00077540934548235,0.244238193790681,0.996038349237589,0.999013301950524,"CCDC146"
"CCDC148",0.509753320910673,0.00633514988166127,0.247712116927367,0.91399194254582,0.961690443185495,"CCDC148"
"CCDC149",1.80744266935411,0.0190011980501543,0.222836858252262,0.872953206036976,0.944041656611197,"CCDC149"
"CCDC15",0.221153780825743,0.0173371052511797,0.255731756659984,0.657818787266408,NA,"CCDC15"
"CCDC15-DT",0.293855387287716,0.00226131099414782,0.25358387513651,0.794981624406838,NA,"CCDC15-DT"
"CCDC150",0.718758138642098,-0.195440574066189,0.349697215303129,0.0533059740231795,0.188594617318791,"CCDC150"
"CCDC152",11.3994026591223,0.651507940985427,0.181419849227675,3.61993090647051e-05,0.000483978222468709,"CCDC152"
"CCDC153",0.597523156730368,0.0976744510855513,0.271641582473742,0.227956466965078,0.474672149668631,"CCDC153"
